company,headline,sentiment
American Express Company,"FinTech Magazine
Amex's Culture of Innovation: Career Growth & Development Insights
We speak to Ben Lane, VP of Colleague Experience Group at American Express, on the intersection of career development & company culture.
.
31 Aug 2024",0.6369
American Express Company,"American Express
Things to Do in NYC: Museums, Sightseeing, and Shopping Guide
From world-famous museums like the MoMA, the Guggenheim, the American Museum of Natural History, and the Met to cultural destinations like Broadway,...
.
29 Aug 2024",0.7579
American Express Company,"FF News | Fintech Finance
O3 Capital’s Launch of American Express Cards in Nigeria Meets with Huge Demand
The O3 American Express Green Card and the O3 American Express Platinum Card, have been the most standout performers – being used by both everyday consumers as...
.
25 Jun 2024",0.6523
American Express Company,"Business Standard
American Express opens its largest campus worldwide in Gurugram, India
Listen to This Article. American Express, a global payments company, has announced the inauguration of its expansive, nearly one-million-square-foot campus in...
.
2 May 2024",0.0
American Express Company,"The Points Guy
Amex Gold vs. Amex Green: A popular product against an underrated choice
The American Express Gold and American Express Green are two of American Express's travel cards. Which one is the right one for you?
.
23 Aug 2024",0.4215
American Express Company,"The Points Guy
Everything you need to know about Amex’s Premium Global Assistance and trip insurance benefits
Your Amex Platinum card may help save the day if something goes seriously wrong while traveling.
.
12 Nov 2024",0.5719
American Express Company,"SWI swissinfo.ch
American Express to take over UBS’s stake in Swisscard
American Express (AmEx) is to acquire UBS's 50% stake in credit card provider Swisscard, which the two groups currently hold in equal shares.
.
21 Oct 2024",0.5859
American Express Company,"Barron's
Visa, Mastercard, and American Express Win With a Strong Consumer. How to Play the Trend.
A strong market in 2025 should continue to fuel consumer spending. Card companies will benefit.
.
25 Dec 2024",0.9413
American Express Company,"Bankrate
Why American Express Isn't Universally Accepted
American Express charges merchants a higher fee than competitors do. All credit card networks charge processing fees for businesses to accept card payments...
.
3 Jun 2024",0.3151
American Express Company,"Reuters
American Express must face merchants’ class action claims, US judge rules
American Express has failed to persuade a federal judge in Rhode Island to block a proposed class action accusing the financial industry giant of...
.
2 Dec 2024",-0.7845
American Express Company,"Business News Australia
American Express to pay $8m fine over inappropriate targeting of co-branded David Jones credit cards
American Express to pay $8m fine over inappropriate targeting of co-branded David Jones credit cards ... Photo: American Express Australia, via Facebook. American...
.
19 Jul 2024",0.7184
American Express Company,"ACCESS Newswire
HQ Announces Integration With American Express for an Enhanced Ride Payment Experience
New B2B payments collaboration provides HQ SummitGround® users a seamless and intuitive way to manage payments and expenses.
.
6 May 2024",0.0
American Express Company,"Yahoo Finance
American Express (NYSE:AXP) stock performs better than its underlying earnings growth over last five years
When you buy shares in a company, it's worth keeping in mind the possibility that it could fail, and you could lose...
.
24 Nov 2024",0.6249
American Express Company,"CNN
American Express is taking control of restaurant reservations
Trying to get a table at a buzzy new restaurant in New York or Los Angeles? You'll have better luck if you're an American Express cardholder and pay the...
.
1 Jul 2024",0.6705
American Express Company,"eBay Inc.
eBay to Discontinue Acceptance of American Express Payments Starting August 17, 2024
eBay has decided to no longer accept American Express globally effective August 17 due to the unacceptably high fees American Express charges for processing...
.
5 Jun 2024",0.6597
American Express Company,"Yahoo Finance
American Express (AXP): $16.6 Billion Revenue and Strategic Growth in Warren Buffett’s Portfolio
We recently published a list of Warren Buffett's 10 Longest-Held Stocks. In this article, we are going to take a look at where American Express Company...
.
24 Nov 2024",0.3818
American Express Company,"PYMNTS.com
Amex Teams With Emburse to Offer Virtual Card Issuance
Amex has teamed with travel and expense software provider Emburse to give corporate card users a single solution for virtual card issuance.
.
21 May 2024",0.3182
American Express Company,"American Express
American Express Partnership with Formula 1™ | AMEX UK
Enjoy early access and presale tickets, plus other perks with American Express and Formula 1™.
.
12 Dec 2024",0.4939
American Express Company,"Bankrate
Why The Amex Platinum Is A Great Card For Active Duty Military
Active-duty military members can enjoy the generous benefits this premium American Express card, but at a reduced cost.
.
9 Dec 2024",0.8151
American Express Company,"Sakshi Education
American Express Announces Inauguration of 1 Million Sq Ft Campus in Gurugram
American Express is set to inaugurate its expansive new campus in Gurugram, spanning nearly one million square feet, showcasing the company's commitment to...
.
6 May 2024",0.3818
American Express Company,"NS Banking
American Express’ Q3 2024 net income increases by 2% to $2.5bn
The total revenue of the bank holding company in Q3 2024 ended 30 September 2024 was $16.6bn, a growth of 8% compared to $15.4bn in the corresponding...
.
21 Oct 2024",0.3818
American Express Company,"American Express
Amex Chairman and CEO Stephen Squeri Talks Small Business Saturday with CNBC
Small Business Saturday, which American Express founded back in 2010 and has grown into a year-round, global Shop Small movement.
.
27 Nov 2024",0.0
American Express Company,"The Points Guy
Delta SkyMiles Reserve vs. Delta SkyMiles Reserve Business: Which card is right for you?
These two cards are the top-tier Delta cobranded cards from American Express. Should you apply for the personal or business version?
.
30 Aug 2024",0.0
American Express Company,"Fortune
Baby boomers’ favorite credit card Amex is now the ‘lifestyle’ card of choice for Gen Zers
There's always been something elitist about whipping out an American Express card. For one, they often come with an annual fee that can feel hefty for many...
.
9 Jun 2024",0.6808
American Express Company,"Yahoo Finance
American Express (AXP) Suffers a Larger Drop Than the General Market: Key Insights
American Express (AXP) closed the latest trading day at $297.33, indicating a -1.24% change from the previous session's end. This change lagged the S&P 500's...
.
30 Dec 2024",-0.7506
American Express Company,"Lonely Planet
The Platinum Card from American Express review: premium travel with plenty of perks
There's a reason The Platinum Card® from American Express is so popular: the premium travel perks. Here's an in-depth review of all this card has to offer.
.
29 Oct 2024",0.2769
American Express Company,"Yahoo Finance
American Express (AXP) Returned +17.1% in Q3
GreensKeeper Asset Management, an investment management company, released its third quarter investor letter. A copy of the letter can be downloaded here.
.
4 Dec 2024",0.3612
